Unnamed: 0,label,text
39639,1,i order two fit great they realli made early-pregn process easier- first trimest never fun least way i n't rush right get new pant well current well second trimest 're still great job keep everyth cover pant held great invest regret i n't get first time around
14582,0,i pretti much stand movi mere bore slow predict i watch the thing kept watch fact realli bad dialogu if problem english dialogu i suggest get language-specif dictionari help english problem it probabl help i thought would problem
12181,1,happi fantasi movi happi end rex harrison best
22456,1,cat love toy place hard surfac wood floor tile toy slowli move around floor spin feather plastic wand i put toy away i turn cat would rip feather realli fast toy turn 's involv swat destroy realli great toy money
9778,0,use portug use cell phone i also use ipad air i bought friend happi purchas
18016,0,product function well the includ charger work great price great solut i use shop charg 4v batteri i use multi-funct light led the light
12014,0,for husband littl half time i admit i tempt
12228,0,passionit thought provok entertain not child
3498,0,these wonder sheet the materi soft color vibrant the sheet bit lighter i expect solid absorb light i would definit recommend anyone.perfect daughter 's room.i month love they great addit kitchen i happi they comfort look great countertop.i love pan i use month pan kept cook i gave star the pan sturdi easi clean
20192,0,my dog ate treat the problem kind hard find
25880,0,i read four charact stori progress quickli there typo mistak stori kept go the charact well develop i enjoy stori it good read.i absolut love book
14338,1,thi stori thug heart gold it 's fun look one jame mason 's earlier movi charm care natur depict nice surpris venu he part two-man team blackmail see pain caus victim tri help protect danger partner nice littl film especi jm fan fan old movi
37016,1,thi perfect birthday gift veri nice qualiti great price
17841,1,good scriber a littl pricey n't much choic come it hold well n't lose first one like i tip seem hard hold 's point would buy hope i wo n't
29260,0,i thoroughli enjoy read book the charact well develop plot well written the stori well-
32042,0,i began read book kept engag i admit i bit disappoint there lot thing i n't like book worth it 's good read one i would recommend anyone.great book great charact i like way written end happi i also like end thi book must read young adult it 's sad book print i would recommend book anyon enjoy good mystery.i enjoy book look forward read next one seri i big fan ms. connelli i hope continu write better.i 've read book seri i idea
200,1,perfect candi buffet certainli multipurpos
39687,1,i bought pop sale item i normal buy expens jean i figur would good cheap jean wear around hous but arriv i realiz nice look great comfort i typic wear wast need wast late these wast fit perfect the leg littl tight bad i normal wear looser fit thi mean skinni jean
17844,0,i instal light standard 3/4 '' thick saw blade i use the blade plastic handl took space saw i use littl bit paint blade make look better
11298,1,instal snap howev i purpos purchas anoth pioneer deck replac exist one think i would rewir har i wrong pioneer kept connector type chang wire around but instal snafu asid dollar deck sound better dollar pioneer deck replac fewer fancier option solid power high mid low solid aux work like champ ipod mp3 player matter not big fan red light unit deal breaker if look deck push speaker budget like ... look deck nice
4688,1,just imagin cheapest worst sock ever equival third worst
7460,0,edc king right 's best i keep car use i go hunting.great product work advertised.good product good priceth stake great the stake thick i use hike also day camp trip i use second set stake get fit i highli recommend stakes.i love product i use month littl dot alreadi shine hand i wish durable.i like leather strap strap stay place
5222,1,i use yet easili fit back pack lite small smell bit odd
14832,0,thi decent film good the stori bit slow the act poor act good the cgi nice realli good the movi good the act bit slow the act good act good the movi good the act bit slow the act good act good the movi good the movi good the movi good
11532,0,i bought daughter use ipad she love veri nice.i bought friend love she happi it good valu go great purchas money i hous strong they comfort i like fact small i carri purs carri around hous i love small enough fit pocket speaker great listen music car i plea purchase.thi best case macbook pro i 've i complaint i case
21532,1,my dog love ball chew eat ball it make littl sound he even want take bed night i draw line
15763,1,would buy a littl weak work fine
27327,1,in begin first ... mayb page well eric rebecca meet quit bore i tempt put i know staci stall good writer caus stick good read it 's interest see view project onto think other see u we look outward appear person look like long like realiti hurt well littl better hide i think everyon could see littl bit charact they real honest good mess charact
15230,0,`` shaun the dead '' movi funni the reason i gave star act poor the act bad 's imposs watch the act bad 's imposs watch i n't know describ i n't know describ i ca n't get enough movi make i n't even know describ if like scari movi must see you shock good if n't like scari movi 'll disappoint if n't like scari movi 'll disappoint if n't like scari movi 'll disappoint if n't like scari movi 'll disappoint if n't like scari movi 'll disappoint if n't like scari movi 'll disappoint if n't like
