,label,text
221,1,we book room night hotwir labor day weekend we arriv hard rock around 10:00 a.m. abl give u room earli hooray we 5th floor beatl theme the room comfort one room corner lot window the bit larger fewer window not great view side hotel n't pay room view the bed pillow extrem comfort bathroom full aveda product bathrob closet the tv/dvd/stereo combo nice n't room lot use we warn front desk even touch snacks/drink weight 'd charg no problem we make use free fit center weather perfect my husband abl go run grant park along waterfront instead he said wonder we use free internet room it 'wire internet stepdad said better anyway the room bit dim night abl read fine use bedsid lamp there virtual hall elev nois the locat hard rock ideal it easi get breakfast corner bakeri block either grant park the art institut state street shop michigan ave. to sum absolut noth complain we would glad stay time
222,1,wow where i start book hotel hotels.com less i paid travellodg downtown check breez entir staff friendli help our room huge the king bed comfort our room also nightstand chair small tabl desk walk-in closet even furnitur room spaciou the room show sign wear i think add charm rich histori hotel the hotel locat neighborhood felt like stay condo home rather hotel there littl nois howev block rush divis street nightlif red line clark divis block away we decid walk michigan ave next thing knew hancock build by stay away nois away action had breakfast pump room stori we photo taken booth take time research sat booth it impress some photo celebr guest adorn wall pump room did n't chanc dinner i return dinner someday breakfast anyth fanci bit prici histori experi worth opinion the waitstaff friendli everyon work hotel i ca n't wait return
223,1,my wife i spent night the talbott the room spaciou comfort well-appoint the hotel quiet although construct nearbi linen towel first-class free wi-fi room the locat terrif one block michigan avenu we stay futur visit
224,1,i larg roomi clean bed room larg bathroom big minibar snack assort tuck away nice corner hall nois custom servic absolut incred doorman front desk gentleman deliv toothpast room i request sure get littl outsid nois big citi unusu i realli enjoy stay strongli recommend
225,1,be prepar hotel old it histor list the updat done doubt .. so forewarn it clean staff phenomen have said beat locat right heart gold coast take train o'har right citi it drop block hotel one block beach public transport right incred area explor i highli recommend ambassador east
226,1,locat locat locat what great find excel well-run small boutique-typ hotel tree-lin street near action without oppress crunch room good-siz clean good bed shower tub the air condition mention review noisi 's minor complaint the staff simpli wonder attent houseclean concierg the site restaur great the red-lin el 3-4 block away make get around citi breez you footstep away rush street north michigan avenu lake michigan i would moment 's hesit book hotel futur fact i would n't book anywher els
227,1,we got outstand rate sign hotel websit newslett affinia great locat michigan avenu near water tower bewar howev park expens gold coast .... 48/night right start victor greet u made u feel welcom check-in easi room gorgeou howev handicap acess room i want tub one call front desk anoth room all room renov beauti comfort well appoint the rooftop bar must-do the outsid patio heater candl high tabl big group littl group chair sofa get comfi enjoy view we n't sit insid bar area pedro quentin excel bellman christoph concierg help a left shook victor 's hand 's alway told 've found new chicago hotel
228,1,i love ambassador what great hotel it 's realli beauti room absolut strike classic eleg everyth done realli well staff treat like regular thi top-notch hotel best place i 've stay long time my complaint i wish mile 's
229,1,the ambassador east locat gold coast neighborhood chicago it block train station easi get anywher town the hotel nation histor landmark lobbi eleg beauti we love pump room bar ton b w photo celebr the servic wonder everyon friendli help
230,1,we love talbott the locat fabul ... close shop the hotel smaller room nice they spaciou abl darken sleep well also bed comfort i ever slept i might also add room queen bed the staff friendli put the hotel cute outdoor eat area sidewalk flower etc it look like scene europ i would highli recommend hotel we daughter age
231,1,the servic check-in checkout excel time effici the room i expect it spaciou laid well i particularli enjoy live room area well doubl closet separ bath shower the bed abd pillow extrem comfort i believ 's first time i stay hotel provid toothbrush toothpast room the locat perfect u abl walk everywher need go i particularli enjoy excel food thechina grill attach hard rock hotel the servic good staff friendli
